OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
1537,"Bridgestone Hosepower, LLC","1865 Dewar Dr, Rock Springs, WY, 82901-5754",(307) 382-0992,www.hosepower.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",41.574415,-109.245074
1538,Jml Pavers LLC,"18657 Holly Rd, Fort Myers, FL, 33967-3626",(239) 240-0082, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,26.464759,-81.82216
1539,Interscientific Corp,"1868 Radius Dr, Hollywood, FL, 33020-7701",(954) 923-8006,www.interscientific.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,26.01335,-80.144401
1540,"Steel City Sealcoating, LLC","187 E Rolling Hills Dr, Pueblo West, CO, 81007-3075", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,38.297869,-104.728482
1541,Bluegrass Paving & Sealcoating Inc,"187 Stanley Way, Lancaster, KY, 40444-7820",(859) 621-8677, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,37.757449,-84.621622
1542,"Shercon, Inc.","18704 S Ferris Pl, Rancho Dominguez, CA, 90220-6400",(800) 228-3218,www.caplugs.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,33.860672,-118.228296
1543,Rolls Incorporated,"1875 Nora Morgan St, Leighton, AL, 35646-3834",(256) 446-8392,www.rollsinc.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,34.702716,-87.534053
1544,"Infrasys, Inc.","1879 Ravine Rd, Williamsport, PA, 17701-1768", , ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,41.258745,-77.023529
1545,Mbtechnology,"188 S Teilman Ave, Fresno, CA, 93706-1334",(559) 233-2181,www.mbtechnology.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,36.741353,-119.822103
1546,"Desoto Pavers, Inc.","1881 SE Cherry Dr, Arcadia, FL, 34266-7435",(863) 990-1931, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,27.200183,-81.845204
1547,"Inventive Solutions, Inc.","189 Contractors Ave, Livermore, CA, 94551-8856",(925) 525-1360, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,37.695963,-121.738118
1548,"Hydroglyde Coatings, LLC","189 Tappan St, Brookline, MA, 02445-5819",(973) 618-6702, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.33343,-71.13399
1549,"Ra Industries, LLC","18948 Casual Cay Ln, Cornelius, NC, 28031-5504",(786) 251-9619,www.ra-industries.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,35.470924,-80.942972
1550,"Amazing Pavers By Recol, Inc.","18998 NW 24th Pl, Pembroke Pines, FL, 33029-5364",(954) 450-5575, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,26.028929,-80.401493
1551,"Accu Seal Rubber, Inc","18f Home News Row, New Brunswick, NJ, 08901-3644",(732) 246-4333,www.accusealrubber.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,40.472758,-74.480245
1552,Ames Rubber Corporation,"19 Ames Blvd, Hamburg, NJ, 07419-1514",(973) 827-9101,www.theamescorp.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.152885,-74.578995
1553,"Elastograf, Inc.","19 Ames Blvd, Hamburg, NJ, 07419-1514",(973) 209-3161, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.152885,-74.578995
1554,Longway Sealcoating,"19 Anthony Cir, Webster, NY, 14580-2251",(585) 635-7395,www.longway-sealcoating.business.site,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,43.187094,-77.494738
1555,Midvale Healthcare LLC,"19 Bailey St, Plains, PA, 18705-1907",(610) 649-6992, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.274487,-75.848598
1556,Chase Corporation,"19 Highland Ave, Randolph, MA, 02368-4540", ,www.chasecorp.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.164492,-71.046665
1557,Preferred Pavers Inc,"19 Melrose Rd, Dix Hills, NY, 11746-5608", , ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.801144,-73.375908
1558,Bergen County Sealcoating,"19 Orchard St, Hackensack, NJ, 07601-4803",(201) 981-8791, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,40.905639,-74.041327
1559,Hampton Art LLC,"19 Scouting Blvd, Medford, NY, 11763-2220",(631) 924-1335, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,40.812684,-72.959933
1560,"M & L Asphalt Services, LLC","19 West St, Swanzey, NH, 03446-3318",(603) 355-1230, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.871223,-72.33103
1561,Nobel Automotive Mexico LLC,"190 County Home Rd, Paris, TN, 38242-6625", ,www.nobelautomotive.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,36.310996,-88.259325
1562,General Contractor Inc,"190 Industrial Park Dr, Sandoval, IL, 62882-3008",(618) 533-5213, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,38.569597,-89.124437
1563,The Professional Centre At The Gardens M,"190 SE 5th Ave, Delray Beach, FL, 33483-5214",(561) 394-5200, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,26.458294,-80.067994
1564,"Moldtech, Inc.","1900 Commerce Pkwy, Lancaster, NY, 14086-1735",(716) 685-3344,www.moldtechrubber.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.912471,-78.663129
1565,"Polymeric Technology, Inc.","1900 Marina Blvd, San Leandro, CA, 94577-3207",(510) 895-6001,www.poly-tek.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,37.708102,-122.172459
1566,Access Marine LLC,"1900 W Nickerson St, Seattle, WA, 98119-1661",(206) 819-2439,www.accessmarine.net,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,47.655107,-122.38153
1567,"Level Four Orthotics & Prosthetics, Inc.","1901 Brunswick Ave # 240, Charlotte, NC, 28207-2809", ,www.level4oandp.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,35.201521,-80.8346
1568,"United States Roller Works, Inc.","1901 Elm Hill Pike, Nashville, TN, 37210-3711",(615) 391-3300,www.unitedstatesrollerworks.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,36.149074,-86.703123
1569,Longwood Industries Inc.,"1901 Longwood Dr, Brenham, TX, 77833-5238", ,www.longwoodindustries.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,30.147605,-96.414024
1570,BRC Corp,"1903 Roycewood CT, Louisville, KY, 40214-5911",(812) 945-4660, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,38.138702,-85.797593
1571,"Tropical Asphalt, LLC","1904 SW 31st Ave, Hallandale, FL, 33009-2022",(954) 983-3434,www.tropicalroofingproducts.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,25.993654,-80.168734
1572,Zaragoza Pavers Inc.,"19049 Murcott Dr E, Fort Myers, FL, 33967-3751",(239) 273-6665, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,26.46225,-81.801088
1573,"Teetherpop, LLC","1905 N Lamar Blvd Ste 101, Austin, TX, 78705-4927",(512) 474-5860,www.teetherpop.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,30.284037,-97.752272
1574,Slb Corporation,"1906 E McKinley Ave, Mishawaka, IN, 46545-7206",(574) 255-9774,www.hoseassem.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",41.680367,-86.151076
1575,Brick Pavers of Orlando,"1908 Mitchellbrook Ln, Casselberry, FL, 32707-6720", , ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,28.652459,-81.296919
1576,"Teijin Frontier (u.s.a.), Inc.","1909 Brandy Woods Trl SE, Conyers, GA, 30013-3046",(770) 761-8091,www.teijin-frontier.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",33.576911,-84.004734
1577,Suit-Kote Corporation,"191 Dry Rd, Oriskany, NY, 13424-4312",(315) 735-8501,www.suit-kote.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,43.158035,-75.388898
1578,Alphajak Sealcoating LLC,"191 Joyce CT, Elkhart, IN, 46516-5062",(574) 800-4810, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,41.691419,-85.935093
1579,"McConnaughay Technologies, Inc","1911 Lorings Crossing Rd, Cortland, NY, 13045-9747",(607) 753-1100,www.suit-kote.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.626627,-76.14762
1580,Suit-Kote Corporation,"1911 Lorings Crossing Rd, Cortland, NY, 13045-9775",(607) 753-1100,www.suit-kote.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.626627,-76.14762
1581,Maxcast,"1913 Birchwood Park Dr N, Cherry Hill, NJ, 08003-1011",(856) 577-4483, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,39.912552,-74.963497
1582,Greg's Custom Exteriors Inc,"1914 E Ridge Rd Ste 200, Rochester, NY, 14622-2476",(585) 727-0702,www.gregtheroofer.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,43.202213,-77.566216
1583,Hetsut LLC,"1915 San Remo Dr, Corona, CA, 92882-4574",(718) 916-9342, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,33.86229,-117.593073
1584,Dry-Gate Weather Seals,"1917 State Ave, Anoka, MN, 55303-2102",(800) 379-4283, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,45.198247,-93.396336
1585,"Supermats, Inc.","19175 Industrial Blvd NW A, Elk River, MN, 55330-2726",(763) 241-8429,www.supermats.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,45.318251,-93.585999
1586,Flextrol Corporation,"192 Browns Hill Rd, Locust, NC, 28097-6609",(704) 888-1120,www.flextrol.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",35.25401,-80.451466
1587,Three Rivers Sealcoating Inc.,"192 Ohio River Blvd, Ambridge, PA, 15003-1287", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,40.57735,-80.223058
1588,"Fluid Routing Solutions, LLC","1921 N Broad St, Lexington, TN, 38351-6599",(731) 968-4282,www.pkoh.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",35.699803,-88.387152
1589,Walker Custom Rifles,"19234 Inglewood Rd, Culpeper, VA, 22701-6043",(540) 399-1632,www.walkercustomrifles.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,38.393996,-77.90203
1590,Maramaps Corp,"19239 Autumn Woods Ave, Tampa, FL, 33647-3067",(813) 382-8916,www.maramaps.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,28.153234,-82.376585
1591,Sealmaster Co,"1924 7th St NW, Albuquerque, NM, 87102-1206",(505) 503-8251,www.sealmaster.net,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,35.104519,-106.652769
1592,Caprock Materials LLC,"1924 Marshall St Bldg 200, Lubbock, TX, 79415-1938",(806) 778-0343, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,33.614175,-101.85965
1593,General Trucking Inc,"1929 Stemler Rd, Columbia, IL, 62236-2925",(618) 281-7775, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,38.466858,-90.165761
1594,Village Blackout LLC,"193 Monitor St, Brooklyn, NY, 11222-3603",(718) 809-9655,www.villageblackout.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,40.726061,-73.942733
1595,Blue Hubbard Slickers LLC,"193 VT Route 15 W, Johnson, VT, 05656-9598",(802) 375-6097,www.bluehubbardslickers.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,44.636341,-72.696663
1596,American Plastics Enterprises,"1932 Georgetown Ln, Hoffman Estates, IL, 60169-2561",(847) 885-1159, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.060434,-88.127741
1597,Mike Goslin Asphalt Sealcoat & Striping,"19409 Union School Rd, Redding, CA, 96003-7057",(530) 949-7522, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.685811,-122.340719
1598,"Bows Arts, Inc.","1944 Lehigh Ave Ste C, Glenview, IL, 60026-1661",(847) 501-3161,www.bowsarts.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.090122,-87.813044
1599,"Travis F. Smith, Jr., Inc.","195 Ashley Creek Dr, Newnan, GA, 30263-4167",(770) 856-4856, ,326291,Rubber Product Manufacturing for Mechanical Use,Potential Primary End Market,Rubber,33.461919,-84.748714
1600,"Associated Asphalt Inman, LLC","195 Lawson Fork Rd, Inman, SC, 29349-9437",(864) 472-2816,www.associatedasphalt.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,35.02468,-82.060391
1601,White Seal Coating,"1950 Briergate Dr, Duluth, GA, 30097-6242",(678) 394-9549, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,34.011734,-84.102602
1602,P I Components Corp.,"1951 Highway 290 W, Brenham, TX, 77833-5219",(979) 830-5400,www.picomponents.com,326291,Rubber Product Manufacturing for Mechanical Use,Potential Primary End Market,Rubber,30.151957,-96.415233
1603,Southeastern Institute of Manufacturing and Technology,"1951 Pisgah Rd, Florence, SC, 29501-6705",(843) 413-2707,www.simt.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,34.250186,-79.797772
1604,"Glenn O. Hawbaker, Inc.","1952 Waddle Rd Ste 203, State College, PA, 16803-1649",(814) 237-1444,www.goh-inc.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.816083,-77.899278
1605,"Atlantech Process Technology, Inc","1953 Lake Miona Dr, Lady Lake, FL, 32162-6404",(352) 751-4286,www.atlantechprocess.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,28.908911,-82.001265
1606,Performance Coatings & Linings LLC,"1954 Highway 9, Osage, IA, 50461-8155",(641) 220-4080, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,43.283915,-92.834528
1607,Protecto Wrap Company,"1955 S Cherokee St, Denver, CO, 80223-3914",(303) 282-7045,www.protectowrap.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,39.681066,-104.991148
1608,Gem Asset Acquisition LLC,"1955 Scott Futrell Dr, Charlotte, NC, 28208-2704",(704) 697-9577,www.gemsealproducts.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,35.241792,-80.900656
1609,Ajax Materials Corporation,"1957 Crooks Rd A, Troy, MI, 48084-5504",(248) 244-3300,www.ajaxpaving.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.551802,-83.166775
1610,"Protec Products, LLC","1957 Duncan St, Simi Valley, CA, 93065-3413",(805) 304-3817, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,34.271246,-118.766905
1611,"Craftsman Foam Fabricators, Inc.","196 Mason Way, Thomasville, NC, 27360-4921",(336) 476-5655, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,35.883734,-80.060148
1612,Solid Brick Pavers,"1961 Westpointe Cir, Orlando, FL, 32835-8183", , ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,28.522307,-81.504442
1613,Fyberdyne Laboratories,"19644 Gilmer St, South Bend, IN, 46614-5606",(574) 291-9438, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.612001,-86.247206
1614,Redmon Asphalt Inc,"1966 Lawton Rd, Selmer, TN, 38375-6220",(731) 632-1608, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,35.204741,-88.467432
1615,Bushings Inc,"1967 Rochester Indus Dr, Rochester Hills, MI, 48309-3344",(248) 650-0603,www.bushingsinc.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.653301,-83.158323
1616,"Custom Machinery Solutions, L.L.C.","19676 Serenity Ln, Bristol, VA, 24202-3269", ,www.custommachinerysolutions.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,36.663255,-82.175153
1617,"Universal Ready Mix, Inc.","197 Atlantic Ave, New Hyde Park, NY, 11040-5048",(516) 746-4535,www.universalreadymixinc.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.736701,-73.658153
1618,Top Seal Coating Inc.,"197 Mennella Rd, Poughquag, NY, 12570-5023",(845) 724-5669,www.topsealcoating.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,41.642777,-73.665979
1619,Imagine That,"197 Ne 3rd St, Bend, OR, 97701-5937",(541) 312-8100, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,44.051731,-121.302549
1620,Lava Flow Yoga LLC,"1970 Winterport Cluster, Reston, VA, 20191-3600",(703) 264-1638,www.lavarubber.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,38.940725,-77.33418
1621,R W Six Co,"19701 Graystone Rd, White Hall, MD, 21161-9138", , ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,39.665029,-76.599157
1622,Nutech Paint LLC,"19744 Beach Blvd Ste 369, Huntington Beach, CA, 92648-2988",(714) 557-4180,www.nutechpaints.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,33.675165,-117.98845
1623,The Rubber Band Woman LLC,"1977 Atkinson St, Detroit, MI, 48206-2008", , ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.376563,-83.101824
1624,"Georgia Asphalt Producers, Inc.","1978 Hatch Pkwy S, Baxley, GA, 31513-4250",(912) 367-7861, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,31.75167,-82.362022
1625,Bird Corp. of Gramling,"198 Carol Ln, Inman, SC, 29349-9301",(864) 472-3969,www.birdpaving.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,35.033868,-82.05497
1626,Warco of N.E. LLC,"198 Newton Rd, Woodbridge, CT, 06525-1245",(203) 393-1691, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.378664,-73.010379
1627,On The Spot Sealcoating Limited Liability Company,"198 S Gulph Rd, King of Prussia, PA, 19406-3104", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,40.083988,-75.385639
1628,Sutherland Sealcoating LLC,"19821 River Rd, Sutherland, VA, 23885-8869", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,37.204118,-77.561244
1629,"Shinetec Group, Inc.","19835 Harrison Ave, Walnut, CA, 91789-2849",(909) 839-2778,www.shinetecgroup.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,34.003578,-117.867274
1630,Healthy Human LLC,"1985 Riviera Dr, Mount Pleasant, SC, 29464-7582",(800) 329-4960,www.hitcommerce.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,32.821864,-79.816167
1631,"Mindstyle International, LLC","1988 Eldridge Ave, Twin Falls, ID, 83301-7912",(310) 415-4371, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.541203,-114.446552
1632,All Shapes Inc,"199 Brockmoore Dr, East Amherst, NY, 14051-2138",(716) 568-1019, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,43.042542,-78.728009
1633,Tennessee Sumiriko Inc,"199 Pottertown Rd, Midway, TN, 37809-3213",(423) 422-4454,www.dtrtn.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,36.193913,-82.99807
1634,Nutmeg Sealcoating L.L.C.,"199 Short Beach Rd, East Haven, CT, 06512-3528", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,41.261015,-72.860772
1635,"Wearwell, Inc.","199 Threet Industrial Rd, Smyrna, TN, 37167-5690",(615) 254-8381,www.wearwell.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,36.007454,-86.534146
1636,Greene Valley Sealcoating LLC,"199 Tollgate Run, Waynesburg, PA, 15370-7201", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,39.902386,-80.197685
1637,"Triplex, Inc.","1993 Motes Island Cir, Shreveport, LA, 71107-5431",(318) 227-1011,www.triplex-inc.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",32.549163,-93.766823
1638,Lake Erie Rubber Recycling LLC,"19940 Echo Dr, Strongsville, OH, 44149-6010",(440) 570-6027,www.thebulletbunker.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.297428,-81.845952
1639,Fort Valley Paving,"19954 Fort Valley Rd, Strasburg, VA, 22657-5106",(540) 636-8960, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,38.962784,-78.290865
1640,Quaker Sales Corporation,"2 Asphalt Rd, Johnstown, PA, 15907",(814) 539-1376,www.quakersales.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.363981,-78.946717
1641,Star-Glo Industries L.L.C.,"2 Carlton Ave, East Rutherford, NJ, 07073-1646",(201) 939-6162,www.starglo.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,40.842474,-74.113682
1642,"Fortex Industries, Inc.","2 Carr 174 Km, Bayamon, PR,", , ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,18.39,-66.1473
1643,Do All Construction Paving and Sealcoating,"2 Delldale St APT 2 # 2, Worcester, MA, 01605-2753",(774) 696-1690, ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,42.275633,-71.789284
1644,Astropup Productions,"2 Embarcadero Ctr # 1500, San Francisco, CA, 94111-3823",(415) 793-1500, ,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",37.794739,-122.398753
1645,Abrahamsen Sealcoating LLC,"2 Garden Path, Castleton On Hudson, NY, 12033-1918", , ,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,42.519368,-73.678636
1646,"Bandera Acquisition, LLC","2 Hampshire St, Foxborough, MA, 02035-2896",(480) 553-6400, ,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.030134,-71.249121
1647,"Bitec, Inc.","2 Industrial Park Dr, Morrilton, AR, 72110-4520",(501) 354-8585,www.bi-tec.com,324122,Asphalt Shingle and Coating Materials Manufacturing,Potential Primary End Market,Rubber,35.169972,-92.709035
1648,Hitachi Cable America Inc.,"2 Manhattanville Rd # 301, Purchase, NY, 10577-2118",(914) 694-9200,www.hca.hitachi-cable.com,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",41.02345,-73.717961
1649,Peckham Materials Corp,"2 Union St EXT, Athens, NY, 12015-1298",(518) 945-1120,www.peckham.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.2707,-73.8064
1650,Peckham Asphalt Resale Corp.,"2 Union St, Athens, NY, 12015-1207",(518) 945-1120,www.peckham.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.26951,-73.805023
1651,"West Pharmaceutical Services, Inc.","2 W Washington Ave, Washington, NJ, 07882-1951",(908) 223-7575,www.westpharma.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,40.75844,-74.979827
1652,Ponn Machine Cutting Co,"20 Cross St, Woburn, MA, 01801-5606",(781) 937-3373,www.ponnmachine.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,42.46626,-71.144477
1653,Suit-Kote Corporation,"20 Fairgrounds Ln, Watkins Glen, NY, 14891-1632",(607) 535-2743,www.suit-kote.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,42.369565,-76.863506
1654,"Bite Tech, Inc.","20 Glover Ave Ste 1, Norwalk, CT, 06850-1234",(203) 987-6898,www.bitetech.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,41.143456,-73.427665
1655,Peckham Asphalt Resale Corp.,"20 Haarlem Ave Ste 200, White Plains, NY, 10603-2223",(914) 949-2000,www.peckham.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,41.04985,-73.772471
1656,Patterson Materials Corp,"20 Haarlem Ave, White Plains, NY, 10603-2223",(914) 949-2000,www.peckham.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,41.04985,-73.772471
1657,Patterson Blacktop Corp,"20 Haarlem Ave, White Plains, NY, 10603-2223",(914) 949-2000,www.peckham.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,41.04985,-73.772471
1658,"Soar Inflatables, Inc.","20 Healdsburg Ave, Healdsburg, CA, 95448-4004",(707) 433-5599,www.soar1.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,38.603973,-122.862584
1659,Perry Paving,"20 Keystone Dr, Warwick, RI, 02889-8519",(401) 732-1730,www.jperrypaving.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,41.701972,-71.4281
1660,Williams' Sealcoating,"20 Montrose Ave, Delaware, OH, 43015-2427",(614) 747-6335, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,40.298788,-83.079379
1661,Jem Manufacturing Inc.,"20 N Plains Industrial Rd # 12, Wallingford, CT, 06492-6811",(203) 250-9404,www.airubber.com,326291,Rubber Product Manufacturing for Mechanical Use,Potential Primary End Market,Rubber,41.486367,-72.812939
1662,"Georgia Asphalt Producers, Inc.","20 Nesbit Rd, Odum, GA, 31555-8783",(912) 427-3377, ,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,31.639897,-81.954484
1663,Oswego Plastics Inc,"20 Ohio St, Oswego, NY, 13126-3807", ,www.oswegocounty.com,326299,All Other Rubber Product Manufacturing,Potential Primary End Market,Rubber,43.44749,-76.506961
1664,"Longview Asphalt, Inc.","20 Robert Wilson Rd, Longview, TX, 75602-4886",(903) 758-0065,www.longviewasphalt.com,324121,Asphalt Paving Mixture and Block Manufacturing,Potential Primary End Market,Rubber,32.462892,-94.68433
1665,Dumont Hose Co,"20 Rucereto Ave, Dumont, NJ, 07628-1621",(201) 385-5762,www.dumontnj.gov,326220,Rubber and Plastics Hoses and Belting Manufacturing,Potential Primary End Market,"Plastics, Rubber",40.947962,-73.983545
