OBJECTID,Name,Address,Phone,Website,NAICS_Code,NAICS_Info,MarketType,Materials,Latitude,Longitude
2034,Chris A Vanhamersveld Tin,"1562 Eden CT, San Marcos, CA, 92078-4209",(760) 591-9270, ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.099764,-117.2083
2035,Bentonville Casting Company,"15623 E Scorpion Dr, Fountain Hills, AZ, 85268-1555",(479) 273-7723, ,331511,Iron Foundries,Potential Primary End Market,Metals,33.637822,-111.7437
2036,Nichidai America Corporation,"15630 E State Route 12 # 4, Findlay, OH, 45840-7771",(419) 423-7511,www.nichidai.jp,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,41.077663,-83.57801
2037,Philatron International,"15645 Clanton Cir, Santa Fe Springs, CA, 90670-5613",(562) 802-2570,www.philatron.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,33.888502,-118.0414
2038,"Unique Tool, Inc","15652 200th St, Hutchinson, MN, 55350-5724",(320) 587-5920,www.uniquetoolllc.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,44.907142,-94.31024
2039,Bobby Soles Propeller,"15667 67th CT N, Loxahatchee, FL, 33470-3430",(561) 904-6908, ,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,26.776278,-80.28949
2040,"Specialized Castings, Ltd.","1569 Martindale Rd, Greenville, OH, 45331-9696",(937) 669-5620,www.spcastings.com,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,40.097163,-84.60602
2041,"Calmego Specialized Products, LLC","1569 Martindale Rd, Greenville, OH, 45331-9696",(937) 669-5620,www.calmegospecializedproducts.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,40.097163,-84.60602
2042,Montgomery Wire,"1570 Campton Rd, Inman, SC, 29349-8433",(864) 472-0440,www.internationalwiregroup.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,35.029097,-82.05548
2043,"Iwg High Performance Conductors, Inc.","1570 Campton Rd, Inman, SC, 29349-8433",(864) 472-9022,www.iwghpc.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,35.029097,-82.05548
2044,"Apm, LLC","1570 N Batavia St, Orange, CA, 92867-3507",(714) 455-0070, ,331511,Iron Foundries,Potential Primary End Market,Metals,33.81338,-117.8625
2045,H. and H. Foundry Machine Company,"1570 Rte 993, Manor, PA, 15665",(724) 863-3251, ,331511,Iron Foundries,Potential Primary End Market,Metals,40.333624,-79.67072
2046,International Precision Casting Supplies Inc.,"1570 Terex Rd, Hudson, OH, 44236-4069",(330) 342-0407,www.ipcs-uk.com,331512,Steel Investment Foundries,Potential Primary End Market,Metals,41.217286,-81.43593
2047,Rhonda Ciccio Re/Max Titanium Group,"15701 State Road 50 # 201, Clermont, FL, 34711-9203",(352) 321-2900, ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,28.546708,-81.69582
2048,"Winrise Enterprises, LLC","15701 SW 29th St 100, Miramar, FL, 33027-5260",(786) 621-6705,www.manufactureraluminumfences.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,25.982931,-80.35496
2049,"Spencer Forming, Inc.","15716 Minnesota Ave, Paramount, CA, 90723-4121",(562) 634-3509, ,331513,Steel Foundries (except Investment),Potential Primary End Market,Metals,33.890222,-118.1666
2050,Aluminum Solutions,"15718 Muirfield Dr, Odessa, FL, 33556-2847",(813) 926-9079, ,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,28.092807,-82.63628
2051,"New Century Metals Southeast, Inc.","15723 Shoemaker Ave, Norwalk, CA, 90650-6863",(562) 356-6804, ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.888638,-118.0554
2052,Zwz Bearing USA Inc.,"1574 Startown Rd, Lincolnton, NC, 28092-8040",(734) 456-6206,www.zwzamerica.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,35.499455,-81.26492
2053,Joco Assembly LLC,"1575 N 93rd East Ave, Tulsa, OK, 74115-4701",(918) 622-5111, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,36.179713,-95.87333
2054,"Craftati, LLC","1576 N Sherman St Ste 100, Denver, CO, 80203-1713", , ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,39.74134,-104.9848
2055,"Haynes International, Inc.","158 N Edgerton Rd, Mountain Home, NC, 28758",(765) 456-6000,www.haynesintl.com,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,35.3735,-82.4954
2056,Global Metals Inc,"158 Sycamore Ridge Dr, Advance, NC, 27006-7476", , ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,35.993294,-80.44065
2057,Dupliform Casting Co,"158 Winter St, Marlborough, MA, 01752-4562",(508) 485-9333,www.dupliform.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,42.346455,-71.57023
2058,Ames Goldsmith Corp.,"1580 1st Ave S, Nitro, WV, 25143-2408", ,www.amesgoldsmith.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,38.389006,-81.80447
2059,Contractors-Services LLC,"15808 Arrow Blvd Ste B2, Fontana, CA, 92335-1253",(626) 347-7870,www.contractors-services.us,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,34.099322,-117.4601
2060,Astro-Cut Engineering Corporation,"15824 Stagg St, Van Nuys, CA, 91406-1921",(818) 781-7811,www.astro-cut.com,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,34.212018,-118.4782
2061,Cool AMP Conducto Lube Co Inc,"15834 Upper Bnes Ferry Rd, Lake Oswego, OR, 97035-4066",(503) 624-6426,www.cool-amp.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,45.405525,-122.748
2062,Billy J Nickel,"1584 N Batavia St Ste 4, Orange, CA, 92867-3557",(714) 998-6700, ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.813544,-117.8625
2063,"Nickel Clan, L.L.C.","15843 N Aspen Dr, Fountain Hills, AZ, 85268-1414", , ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.630334,-111.7483
2064,Leals Tires & Wheels,"1585 Gretchen Ave S # 1, Lehigh Acres, FL, 33973-2616",(239) 491-2214,www.lealstiresandwheels.webs.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,26.592984,-81.71325
2065,"Elemetal, LLC","15850 Dallas Pkwy, Dallas, TX, 75248-3308",(214) 956-7600,www.elemetal.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,32.964205,-96.82113
2066,Wayne Tool & Die Co.,"15853 Olden St, Sylmar, CA, 91342-1249",(818) 364-1611, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,34.313195,-118.4762
2067,Bent Wheel Club Inc,"15857 Crossbay Blvd, Howard Beach, NY, 11414-3137", , ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,40.659907,-73.83991
2068,Toro Bay Prop Shop LLC,"159 Charzanne Dr, Florien, LA, 71429-4907",(318) 565-9540, ,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,31.281618,-93.57052
2069,Johnson Equipment Sales Inc,"159 Endeavor Dr, Rogersville, MO, 65742-8846",(417) 753-2888,www.johnsonequipment.net,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,37.114862,-93.03605
2070,Commercial Metals Company,"159 Old Dominion Dr, Madison Heights, VA, 24572-3768", ,www.cmc.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,37.468599,-79.11215
2071,Spinning Wheel Studio,"159 Province Rd, Gilmanton, NH, 03237-4310", , ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,43.438942,-71.41822
2072,Alcoa Corporation,"1590 Omega Dr, Pittsburgh, PA, 15205-5004",(412) 553-4001,www.alcoa.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,40.44664,-80.12197
2073,C & D Steel Fabrication,"15920 Highway 377 S B, Fort Worth, TX, 76126-5703",(817) 870-1570,www.cdsteelfab.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,32.601809,-97.5652
2074,J & M Foundry Inc,"1594 Old State Rd, Summerville, SC, 29486",(843) 761-2990, ,331511,Iron Foundries,Potential Primary End Market,Metals,32.992862,-80.26953
2075,R&R Racing of Palm Beach Inc,"15942 Mine 25 Rd Ste 28, West Frankfort, IL, 62896-5327", ,www.r-r-racing.com,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,37.892515,-88.86076
2076,Neenah Foundry Company,"1595 Central St, Stoughton, MA, 02072-1694",(781) 344-1711,www.nfco.com,331511,Iron Foundries,Potential Primary End Market,Metals,42.13102,-71.12411
2077,"Precious Alloy Refining, LLC","1595 Central St, Stoughton, MA, 02072-1694",(774) 296-5000, ,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,42.13102,-71.12411
2078,Armor Holdings Inc Protech Div,"1595 East St, Pittsfield, MA, 01201-3807",(413) 445-4000, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,42.454746,-73.20901
2079,"Avsec, John","1596 Atkins Rd, Geneva, OH, 44041-9387",(440) 474-4306, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,41.707981,-80.99324
2080,"Decco Castings, Inc.","1596 Pioneer Way, El Cajon, CA, 92020-1673",(619) 444-9437,www.deccocastings.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,32.817019,-116.9678
2081,"C.L. Dews & Sons Foundry and Machinery Company, Incorporated","1599 Edwards St, Hattiesburg, MS, 39401-5520",(601) 582-4427,www.dewsfoundry.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,31.303669,-89.28507
2082,Wheel of Savings,"16 1st St, Bonita Springs, FL, 34134-7317",(239) 947-8321, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,26.329529,-81.82003
2083,AFL Telecommunications LLC,"16 Eastgate Park Dr, Belmont, NH, 03220-3604",(603) 528-7780,www.aflglobal.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,43.478004,-71.46512
2084,Titanium Grout Lines Inc.,"16 Kenneth Ln, North Babylon, NY, 11703-2312",(347) 682-7145,www.titaniumgrout.com,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,40.736992,-73.33343
2085,"Frey's Stainless Steel Welding, LLC","16 White Oak Rd, Nesquehoning, PA, 18240-2412",(484) 225-6563, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,40.845472,-75.91123
2086,"Technology Industries, Inc.","16 Zane Grey St Ste 800, El Paso, TX, 79906-0007",(915) 598-1096, ,331523,Nonferrous Metal Die-Casting Foundries,Potential Primary End Market,Metals,31.813731,-106.399
2087,Doncasters Inc.,"160 Cottage St, Springfield, MA, 01104-3250",(413) 785-1801,www.doncasters.com,331513,Steel Foundries (except Investment),Potential Primary End Market,Metals,42.143277,-72.54759
2088,"Auris Noble, LLC","160 E Voris St, Akron, OH, 44311-1514",(330) 321-6649,www.aurisnoble.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,41.063649,-81.52083
2089,"George Manufacturing, Inc.","160 Harmon Ave, Lebanon, OH, 45036-9511",(513) 932-1067, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,39.435456,-84.2226
2090,"Coleman Cable, LLC","160 S Hartman St, York, PA, 17403-1853",(717) 845-5100,www.southwire.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,39.969167,-76.70276
2091,"Titanium Emergency Group, L.L.P.","1600 11th St, Wichita Falls, TX, 76301-4300",(940) 613-2653,www.unitedregional.org,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.902171,-98.50182
2092,Greenbrook Tms Neurohealth Center,"1600 Crain Hwy S Ste 510, Glen Burnie, MD, 21061-6441",(855) 940-4867,www.greenbrooktms.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,39.1438,-76.63185
2093,"Ej Usa, Inc.","1600 Florida Ave SW, Denham Springs, LA, 70726-4643",(225) 665-6151,www.eastjordancity.org,331511,Iron Foundries,Potential Primary End Market,Metals,30.470478,-90.96543
2094,"Howmet Aluminum Casting, Inc.","1600 Harvard Ave, Newburgh Heights, OH, 44105-3040",(216) 641-4340, ,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,41.44758,-81.67475
2095,"Lincoln Foundry, Inc.","1600 Industrial Dr, Erie, PA, 16505-4351",(814) 833-1514,www.lincolnfoundry.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,42.098798,-80.13726
2096,"Whemco-Ohio Foundry, Inc.","1600 McClain Rd, Lima, OH, 45804-1979",(419) 222-2111,www.whemco.com,331511,Iron Foundries,Potential Primary End Market,Metals,40.712896,-84.10828
2097,Crosbie Foundry Co Inc,"1600 Mishawaka St, Elkhart, IN, 46514-1898",(574) 262-1502,www.crosbiefoundry.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,41.695398,-86.00035
2098,Spanish Fork Foundry Inc,"1600 N 200 E, Spanish Fork, UT, 84660",(801) 798-7423,www.spanishforkfoundry.com,331511,Iron Foundries,Potential Primary End Market,Metals,40.130494,-111.6503
2099,Harsco Corporation,"1600 N 250 W, Orem, UT, 84058",(801) 225-0373,www.harsco.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,40.2802,-111.7115
2100,"Prestige Tank and Pump Services, Inc.","1600 S 8th St, Austin, TX, 78718",(512) 698-9645, ,331511,Iron Foundries,Potential Primary End Market,Metals,30.3612,-97.7166
2101,"In Ductile, LLC","1600 S 8th St, Noblesville, IN, 46060-3739",(317) 776-8000,www.idcastings.com,331511,Iron Foundries,Potential Primary End Market,Metals,40.031445,-86.01437
2102,Micro-Tek Corporation,"1600 Taylors Ln, Cinnaminson, NJ, 08077-2520",(856) 829-3855,www.microtekcorp.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,40.013165,-74.97595
2103,Fratco Inc,"1600 W Washington St, Mount Pleasant, IA, 52641-3004",(319) 385-1213,www.fratco.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,40.966961,-91.57513
2104,Howmet Corporation,"1600 Warner St, Whitehall, MI, 49461-1897",(231) 981-3269,www.theplayhouseatwhitelake.org,331512,Steel Investment Foundries,Potential Primary End Market,Metals,43.390461,-86.33627
2105,"AFL Network Services, Inc.","1600 Williams St FL 4th, Columbia, SC, 29201-2220", ,www.aflglobal.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,34.002622,-81.0489
2106,"Reaction Industries, LLC","16000 E Michigan Ave, Albion, MI, 49224-9193",(517) 629-8838,www.reactionindustries.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,42.262681,-84.70171
2107,Custom Powder Coating LLC,"1601 Madison Ave SE Ste 1, Grand Rapids, MI, 49507-2566",(616) 454-9730,www.custompowderandfabricators.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,42.934523,-85.65856
2108,Porta Products Corporation,"1601 Tionia Rd, New Smyrna Beach, FL, 32168-9290",(386) 428-7417,www.portaproducts.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,29.054586,-80.97108
2109,Essex Brownell LLC,"1601 Wall St, Fort Wayne, IN, 46802-4352",(260) 424-1708,www.essexbrownell.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,41.070709,-85.15804
2110,Essex Services Inc,"1601 Wall St, Fort Wayne, IN, 46802-4352",(260) 461-4000,www.superioressex.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,41.070709,-85.15804
2111,Powermount Systems Inc,"1602 Larue Marseilles Rd, La Rue, OH, 43332-8928",(740) 499-4330,www.powermountsystems.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,40.617025,-83.38035
2112,"Willis Ventures, Inc.","1602 S Fordham St, Perryton, TX, 79070-4547",(806) 435-6566,www.willisventures.com,331512,Steel Investment Foundries,Potential Primary End Market,Metals,36.384127,-100.8105
2113,Anything On Wheels,"1603 Needmore Rd, Dayton, OH, 45414-3801", ,www.anythingonwheelsdayton.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,39.818004,-84.20772
2114,"Concrete Wheels, Lllp","1603 S Bumby Ave, Orlando, FL, 32806-2476", , ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,28.523447,-81.35161
2115,Mad Fiber,"1604 N 34th St, Seattle, WA, 98103-9002",(206) 402-3925,www.madfiber.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,47.648088,-122.3383
2116,"Lancast Aluminum, Inc.","1604 W 139th St, Gardena, CA, 90249-3003",(310) 532-7068,www.lancastaluminum.com,331523,Nonferrous Metal Die-Casting Foundries,Potential Primary End Market,Metals,33.905491,-118.3052
2117,Del's Metal Co,"1605 1st St, Rock Island, IL, 61201-3250",(309) 788-1993,www.delsmetalco.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,41.496132,-90.59511
2118,"Red Propeller, LLC","1605 Boylston Ave Ste 301, Seattle, WA, 98122-6734",(206) 452-5664,www.teamredpropeller.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,47.615633,-122.3235
2119,Dynamet Incorporated,"16052 Beach Blvd Ste 221, Huntington Beach, CA, 92647-3855",(714) 375-3150,www.ir.carpentertechnology.com,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,33.729175,-117.9891
2120,Versante Wheels,"16057 E Valley Blvd, City of Industry, CA, 91744-5424",(909) 390-2824,www.directwheel.net,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,34.015194,-117.9512
2121,"Teco Industries of Maryland, Inc.","1606 Bush St, Baltimore, MD, 21230-2021",(410) 625-1325, ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,39.274936,-76.6335
2122,K Costner Mechanic On Wheels,"1608 W 7800 S, West Jordan, UT, 84088-4022",(801) 635-5226, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,40.609543,-111.937
2123,Statesville Steel,"1609 Newton Dr, Statesville, NC, 28677-5042",(704) 873-7757,www.jcsteele.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,35.784491,-80.91606
2124,Greenbrook Tms Neurohealth Center,"16091 Swingley Ridge Rd # 110, Chesterfield, MO, 63017-2005", ,www.greenbrooktms.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,38.65429,-90.55536
2125,Alcon Products Inc,"161 Burrs Rd, Westampton, NJ, 08060-5507",(609) 267-3898, ,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,40.02941,-74.8035
2126,"R.C.M. Industries, Inc.","161 Carpenter Ave, Wheeling, IL, 60090-6007",(847) 455-1950,www.rcmindustries.com,331523,Nonferrous Metal Die-Casting Foundries,Potential Primary End Market,Metals,42.130238,-87.92063
2127,The Light Connection,"161 Clear Rd, Oriskany, NY, 13424-4301", ,www.thelightconnection.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,43.156945,-75.38115
2128,D & M Machine & Tool Inc,"161 Independence Dr, Union, MO, 63084-1074",(636) 583-8410, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,38.442705,-91.02419
2129,"Mgb Associated Services, Inc.","161 Industrial Blvd, Eastman, GA, 31023-7113",(478) 374-0028,www.mgbsvcsinc.com,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,32.179092,-83.16189
2130,The Tin Man Fabrication Inc,"161 Pilgrim Ave, Coventry, RI, 02816-4217",(401) 822-4509,www.tinmanfabrication.com,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,41.686702,-71.54744
2131,"Westfalia American Hitch, Inc.","161 Rock Church Rd SE, Greenwood, SC, 29649-8775",(864) 223-5519, ,331314,Secondary Smelting and Alloying of Aluminum,Potential Primary End Market,Metals,34.227154,-82.10902
2132,"Nyahb, Inc.","161 Route 59 Ste 101, Monsey, NY, 10952-7817",(845) 352-5300, ,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,41.109059,-74.07956
2133,Accu-Mill Technologies LLC,"161 Woodford Ave Ste 39, Plainville, CT, 06062-2369",(860) 747-3921,www.accumilltech.com,331524,Aluminum Foundries (except Die-Casting),Potential Primary End Market,Metals,41.671369,-72.85479
2134,"Aries Manufacturing, Inc.","1610 Airport Rd, Monroe, NC, 28110-7393",(704) 289-8531,www.aries-alliance.com,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,35.023297,-80.62239
2135,"Tri-City Extrusion, Inc.","1610 Arkansas Ave, Bristol, TN, 37620-5022",(423) 764-8931,www.tricityextrusion.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,36.575326,-82.1677
2136,"Multimetco, Inc.","1610 Frank Akers Rd, Anniston, AL, 36207-6763",(800) 824-5092,www.multimetco.com,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,33.621185,-85.80562
2137,"Rim-TEC Castings Eastern, LLC","16109 Halle Marie Cir, Davidson, NC, 28036-2319", , ,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,35.4973,-80.8508
2138,Acadiana Propeller,"1611 General Mouton Ave, Lafayette, LA, 70508-2111",(337) 706-7789, ,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,30.20675,-92.00368
2139,Microcast Technologies Corp.,"1611 W Elizabeth Ave, Linden, NJ, 07036-6342",(908) 523-9503,www.mtcnj.com,331523,Nonferrous Metal Die-Casting Foundries,Potential Primary End Market,Metals,40.619105,-74.26449
2140,"Titanium Group of South Florida, LLC","16111 SW 61st CT, Southwest Ranches, FL, 33331-1485", , ,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,26.042291,-80.36244
2141,ABC Metal & Supply,"16127 Al Highway 69 N, Joppa, AL, 35087-2169",(256) 586-4003,www.abcmetalbuildings.net,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,34.2934,-86.5704
2142,Blake Wire & Cable Corp.,"16134 Runnymede St, Van Nuys, CA, 91406-2912", ,www.blakewire.com,331420,"Copper Rolling, Drawing, Extruding, and Alloying",Potential Primary End Market,Metals,34.205681,-118.4847
2143,"Extant Components Group Intermediate, Inc.","1615 W NASA Blvd, Melbourne, FL, 32901-2613",(321) 254-1500,www.extantaerospace.com,331512,Steel Investment Foundries,Potential Primary End Market,Metals,28.092471,-80.64829
2144,"Extant Components Group Holdings, Inc.","1615 W NASA Blvd, Melbourne, FL, 32901-2613",(321) 254-1500,www.extantaerospace.com,331512,Steel Investment Foundries,Potential Primary End Market,Metals,28.092471,-80.64829
2145,Cast of Bronze,"1616 Churchill Dr, Denton, TX, 76209-1344",(940) 368-4851, ,331529,Other Nonferrous Metal Foundries (except Die-Casting),Potential Primary End Market,Metals,33.244491,-97.10782
2146,"Howmet Castings & Services, Inc.","1616 Harvard Ave, Newburgh Heights, OH, 44105-3040",(216) 641-4400, ,331512,Steel Investment Foundries,Potential Primary End Market,Metals,41.447581,-81.67469
2147,Arconic Wheel and Transportation Products,"1616 Harvard Ave, Newburgh Heights, OH, 44105-3040",(800) 242-9898,www.arconic.com,331318,"Other Aluminum Rolling, Drawing, and Extruding",Potential Primary End Market,Metals,41.447581,-81.67469
2148,Gatewood Manufacturing,"1616 Quartz Loop, Superior, MT, 59872-9473",(406) 822-3351, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,47.056695,-114.7771
2149,"Pearce Pump Supply, Inc.","16161 Airline Hwy, Prairieville, LA, 70769-4213",(225) 673-6188,www.pearceusa.com,331511,Iron Foundries,Potential Primary End Market,Metals,30.301694,-90.9712
2150,"Real Alloy Recycling, LLC","16168 W Prairie Ave, Hauser, ID, 83854-9854",(208) 773-1527, ,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",Potential Primary End Market,Metals,47.745227,-117.0039
2151,Archer Pipe and Tube,"1617 S 40th Ave, Phoenix, AZ, 85009-6116", , ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,33.433645,-112.146
2152,"Azz Galvanizing - Morgan City, LLC","1618 Highway 182 E, Morgan City, LA, 70380-5331",(985) 395-6188, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,29.698959,-91.26708
2153,"Bucke-Tee, LLC","1618 Indian Dr, Enid, OK, 73703-7015",(580) 747-9288,www.bucketdriver.3dcartstores.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,36.386816,-97.89825
2154,"American Blast Systems, Inc.","16182 Gothard St Ste H, Huntington Beach, CA, 92647-3642",(949) 244-6859,www.americanblastsystems.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,33.727341,-118.0002
2155,Neal's Wheels,"16198 NW US Highway 19, Fanning Springs, FL, 32693-7026",(352) 463-0506, ,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,29.564881,-82.9091
2156,"New Age Design & Tool, Inc.","162 Commerce Dr, Lagrange, OH, 44050-8926",(440) 355-5400,www.newagedesigntool.com,331110,Iron and Steel Mills and Ferroalloy Manufacturing,Potential Primary End Market,Metals,41.228848,-82.12462
